Start Date,2007-01-31 00:00:00,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2009-09-30,10.570799999999998,1.86856,45.2327,19.7261,7.4175,26.05,7.755599999999999,16.8577
2009-10-30,10.362,1.8898679999999999,44.040699999999994,19.5508,7.3235,25.3843,7.8394,17.1911
2009-11-30,10.9563,1.927645,45.7829,20.375799999999998,7.632999999999999,26.2858,8.2412,16.7858
2009-12-31,11.151,1.8789879999999999,46.2413,20.904600000000002,7.8482,26.915399999999998,8.4018,17.324
2010-01-29,10.7387,1.8900839999999999,44.6222,19.9095,7.3365,25.9697,8.0893,17.1851
2010-02-26,11.0449,1.8819990000000002,44.9724,20.3157,7.5388,26.3853,8.2143,16.918499999999998
2010-03-31,11.6943,1.887104,47.7868,21.5607,8.0775,28.0804,8.603,17.3446
2010-04-30,11.866900000000001,1.897065,47.6993,21.6061,8.1811,28.2575,8.5494,17.8819
2010-05-31,10.894100000000002,1.838978,43.07939999999999,19.5595,7.4376999999999995,25.5992,7.7687,17.0433
2010-06-30,10.3071,1.8684649999999998,41.493500000000004,18.9379,7.152699999999999,24.8107,7.614,16.6523
2010-07-30,11.015999999999998,1.9410669999999999,45.0205,20.3996,7.7224,26.8144,8.0852,17.165399999999998
2010-08-31,10.4933,1.966518,43.259499999999996,19.6742,7.3746,25.8438,7.855499999999999,16.4417
2010-09-30,11.412,2.019769,46.777,21.742800000000003,8.2344,28.365,8.5957,17.206300000000002
2010-10-29,11.8326,2.0390289999999998,48.2776,22.6637,8.6043,29.3998,8.9705,17.3044
2010-11-30,11.8055,1.970227,46.6893,22.421999999999997,8.6412,28.8535,8.8146,17.073900000000002
2010-12-31,12.576400000000001,1.984528,50.4109,23.9362,9.1125,31.039,9.3008,17.5578
2011-01-31,12.861199999999998,1.996585,52.146800000000006,24.1994,9.180399999999999,31.6677,9.3932,17.5858
2011-02-28,13.2722,2.0176089999999998,54.188,24.9467,9.517000000000001,32.7654,9.6516,17.6829
2011-03-31,13.258299999999998,2.0287479999999998,53.387100000000004,24.8246,9.6346,32.480199999999996,9.646,17.9705
2011-04-29,13.636099999999999,2.094702,55.599799999999995,25.905,10.1381,33.8058,10.1428,18.523699999999998
2011-05-31,13.452,2.094712,54.1729,25.494600000000002,9.965499999999999,33.1438,10.0859,18.261
2011-06-30,13.2064,2.086094,53.3223,25.0884,9.8796,32.6262,9.953899999999999,18.293
2011-07-29,12.9228,2.130896,51.7135,24.9318,9.745,31.9998,9.914299999999999,18.0931
2011-08-31,12.1889,2.125561,47.9304,23.2401,9.2028,29.6741,9.4909,18.0129
2011-09-30,11.314200000000001,2.062593,44.2297,21.0287,8.779,27.01,8.885299999999999,17.128
2011-10-31,12.533,2.123879,48.4581,23.3649,9.3593,29.6611,9.6949,18.1499
2011-11-30,12.4696,2.057392,47.0984,22.8765,9.3554,28.8013,9.6145,17.7807
2011-12-30,12.576099999999999,2.075586,47.5784,22.621,9.4962,28.608400000000003,9.6578,17.9493
2012-01-31,13.1241,2.128039,49.553999999999995,23.953899999999997,9.6305,30.2583,10.104700000000001,18.4143
2012-02-29,13.6568,2.159312,51.8243,25.1961,10.064400000000001,31.75,10.5649,19.0667
2012-03-30,14.0847,2.151652,52.32020000000001,25.6015,10.386199999999999,32.0512,10.777999999999999,18.697400000000002
2012-04-30,13.9791,2.170532,51.401,25.4663,10.4793,31.5988,10.761600000000001,18.5658
2012-05-31,13.103299999999999,2.13501,46.9517,23.273600000000002,10.0,28.624699999999997,10.0,17.8369
2012-06-29,13.6216,2.15972,49.8643,24.203200000000002,10.4123,30.041,10.4178,18.700599999999998
2012-07-31,13.793199999999999,2.200357,50.3887,24.5718,10.6098,30.273400000000002,10.626199999999999,19.1978
2012-08-31,14.0658,2.227115,51.530699999999996,25.2614,10.7531,31.0631,10.8521,19.0498
2012-09-28,14.4067,2.256936,53.1193,25.8703,10.9935,31.9681,11.1224,19.1742
2012-10-31,14.1216,2.279831,53.220600000000005,25.4694,10.756400000000001,31.9159,10.9035,19.1658
2012-11-30,14.161800000000001,2.2873330000000003,53.4829,26.001199999999997,10.8802,32.4214,11.0177,19.368199999999998
2012-12-31,14.2619,2.300021,54.9571,26.2675,10.833599999999999,33.2507,10.918,19.6914
2013-01-31,14.9811,2.28965,58.1778,27.4053,11.2837,35.01,11.4245,20.0856
2013-02-28,15.1468,2.275238,57.9962,27.582399999999996,11.458,35.1215,11.497,20.089100000000002
2013-03-29,15.6919,2.271618,59.204499999999996,28.299899999999997,11.9295,35.99,11.770999999999999,20.473699999999997
2013-04-30,15.9757,2.325165,61.546400000000006,28.964299999999998,12.2979,37.1813,12.051400000000001,20.6646
2013-05-31,16.3074,2.266712,61.60060000000001,29.0242,12.1393,37.068400000000004,12.1633,20.0968
2013-06-28,16.0628,2.211211,60.1251,28.226999999999997,12.1975,36.1555,11.8311,19.2303
2013-07-31,16.8573,2.243408,63.2375,29.7379,12.601700000000001,38.056999999999995,12.3618,19.3074
2013-08-30,16.3297,2.226076,61.5804,29.2518,12.2344,37.3185,12.1338,18.9324
2013-09-30,16.8155,2.271506,64.4237,30.8265,12.980599999999999,39.4596,12.597999999999999,19.5375
2013-10-31,17.5654,2.302166,67.2425,31.8929,13.363,40.8369,13.142999999999999,19.6191
2013-11-29,18.0581,2.298392,68.3109,32.5194,13.6579,41.3496,13.558900000000001,19.4071
2013-12-31,18.4836,2.2974959999999998,69.5866,33.2879,14.046500000000002,42.1997,13.8727,19.4274
2014-01-31,17.8259,2.314006,67.0298,32.0452,13.6591,40.825,13.272,18.8927
2014-02-28,18.5945,2.35366,70.13640000000001,33.7671,14.4405,42.913500000000006,13.9658,19.3433
2014-03-31,18.723399999999998,2.356252,71.01310000000001,33.4504,14.030999999999999,42.889300000000006,13.9639,19.8617
2014-04-30,18.8395,2.385701,72.1853,33.5833,13.8693,43.1911,14.1917,19.795
2014-05-30,19.235699999999998,2.406331,73.1148,34.475100000000005,14.3665,44.067299999999996,14.4399,19.9122
2014-06-30,19.6023,2.419763,74.4932,35.0588,14.671500000000002,44.9827,14.6066,20.0513
2014-07-31,19.3067,2.4034180000000003,73.2943,34.503099999999996,14.3752,44.1958,14.4425,19.9859
2014-08-29,20.0337,2.423496,74.5263,35.4421,14.8271,45.023900000000005,14.929200000000002,20.2815
2014-09-30,19.7229,2.3674180000000002,72.3768,34.5402,14.5305,43.4959,14.6392,20.0199
2014-10-31,20.1805,2.3781,72.457,34.9446,14.654200000000001,43.726000000000006,14.9252,20.0128
2014-11-28,20.6756,2.384569,73.2946,35.9336,15.1183,44.5131,15.2808,20.090999999999998
2014-12-31,20.589000000000002,2.36496,72.157,35.3331,14.966500000000002,43.898199999999996,15.0443,20.0041
2015-01-30,19.9499,2.369669,70.08319999999999,35.0584,14.939,43.3768,14.8423,18.8822
2015-02-27,21.045,2.35874,73.87979999999999,37.2601,15.7127,45.8916,15.6358,19.6365
2015-03-31,20.6789,2.335659,72.2788,36.8885,15.5745,45.3481,15.3279,19.645
2015-04-30,20.855100000000004,2.3561449999999997,74.5438,37.4819,15.624500000000001,46.416000000000004,15.5794,19.9256
2015-05-29,21.0739,2.3293340000000002,74.441,37.782199999999996,15.9285,46.51390000000001,15.698599999999999,19.5313
2015-06-30,20.6311,2.304647,72.3438,37.0896,15.6703,45.392799999999994,15.316400000000002,18.917
2015-07-31,21.038400000000003,2.312341,72.941,38.1102,16.166,45.9587,15.7709,18.7665
2015-08-31,19.7218,2.301641,68.20649999999999,35.5413,15.0972,43.0173,14.7607,18.0063
2015-09-30,19.2003,2.299649,65.6249,34.2637,14.543800000000001,41.2805,14.555299999999999,17.8735
2015-10-30,20.7936,2.313195,70.65979999999999,37.0625,15.5504,44.4001,15.814100000000002,18.5827
2015-11-30,20.8041,2.286133,70.0545,37.0065,15.5721,44.1316,15.793,19.035899999999998
2015-12-31,20.4394,2.280977,68.6764,36.4328,15.5746,43.3014,15.6026,18.6949
2016-01-29,19.4024,2.285397,64.742,34.1624,14.906400000000001,40.509899999999995,14.9362,18.599800000000002
2016-02-29,19.3223,2.305158,64.2937,33.8908,14.7135,40.482600000000005,14.8957,18.5461
2016-03-31,20.597399999999997,2.385504,68.69850000000001,36.1686,15.523,43.422200000000004,15.823599999999999,18.8873
2016-04-29,20.653000000000002,2.414041,70.4008,36.42,15.550699999999999,44.3646,15.673699999999998,18.7365
2016-05-31,20.9696,2.395423,70.5224,36.767399999999995,15.8652,44.35979999999999,15.8683,18.7713
2016-06-30,20.9886,2.4306010000000002,69.6665,36.3897,16.3008,43.604,15.753800000000002,18.846500000000002
2016-07-29,21.736,2.468958,72.2736,38.1021,16.7513,45.6755,16.5158,19.0046
2016-08-31,21.7095,2.473532,72.9492,37.8138,16.2903,45.71020000000001,16.4103,19.206
2016-09-30,21.6827,2.4736949999999998,73.14189999999999,38.115500000000004,16.4061,46.0863,16.5129,19.2627
2016-10-31,21.2615,2.4268,72.5767,36.937,15.9148,45.1654,15.9805,19.7207
2016-11-30,21.9881,2.356844,74.5858,36.9679,15.985899999999999,45.7406,16.026600000000002,20.131500000000003
2016-12-30,22.3883,2.364742,77.1458,37.452600000000004,16.227,46.6901,16.313,19.966099999999997
2017-01-31,22.7887,2.386866,78.1753,38.7859,16.8079,48.006400000000006,16.638099999999998,20.0668
2017-02-28,23.6364,2.402098,79.99600000000001,40.0415,17.207,49.0898,17.3502,20.391199999999998
2017-03-31,23.6272,2.4033379999999998,80.4154,40.6905,17.572400000000002,49.6854,17.6047,20.0606
2017-04-28,23.842,2.435515,80.8613,41.6755,17.9037,50.518699999999995,17.9573,19.6987
2017-05-31,24.118000000000002,2.4752199999999998,81.5725,43.0695,18.6598,51.649499999999996,18.5455,19.472
2017-06-30,24.234099999999998,2.485191,82.6798,42.8296,18.7043,51.9684,18.3437,19.6294
2017-07-31,24.703000000000003,2.526499,84.5434,43.91479999999999,19.282899999999998,53.207,18.6193,19.723699999999997
2017-08-31,24.7165,2.549016,83.8509,44.3899,19.5626,53.1545,18.8348,19.2787
2017-09-29,25.1936,2.54169,86.38690000000001,45.0525,20.0628,54.3709,19.1894,19.5854
2017-10-31,25.7526,2.54143,87.25659999999999,46.2928,20.977899999999998,55.26520000000001,19.778299999999998,19.5243
2017-11-30,26.4758,2.557519,89.07620000000001,47.3322,21.3689,56.485200000000006,20.3022,19.2396
2017-12-29,26.7361,2.575914,90.33670000000001,47.9431,21.433699999999998,57.3336,20.548299999999998,19.582
2018-01-31,28.2381,2.591706,94.19069999999999,50.9529,23.1615,60.1227,21.6076,19.29
2018-02-28,27.1383,2.546472,89.40450000000001,49.303599999999996,22.7863,57.595699999999994,20.9073,19.304000000000002
2018-03-30,26.4087,2.559514,87.4532,48.2303,22.042600000000004,56.688500000000005,20.561,19.337
2018-04-30,26.480500000000003,2.529643,88.6223,48.6991,22.2689,57.3776,20.468,19.7713
2018-05-31,27.0527,2.5098380000000002,87.41,49.9189,22.901300000000003,57.4141,21.0255,19.9514
2018-06-29,27.183699999999998,2.50023,87.27860000000001,49.9445,22.819899999999997,57.191,21.0361,19.811700000000002
2018-07-31,28.1629,2.513588,90.4724,51.2482,23.327199999999998,58.678999999999995,21.778200000000002,19.8396
2018-08-31,29.0152,2.518506,89.96440000000001,52.7737,24.379499999999997,58.931000000000004,22.4595,19.6783
2018-09-28,29.1398,2.508706,90.81559999999999,52.8758,24.6155,59.1927,22.5059,19.712699999999998
2018-10-31,27.117399999999996,2.468347,86.0046,47.9796,22.1845,54.5648,20.8425,19.962
2018-11-30,27.6017,2.4631469999999998,87.40100000000001,48.2952,22.5014,55.241800000000005,20.936,20.4025
2018-12-31,25.0685,2.494231,80.59609999999999,44.711999999999996,20.8416,51.1828,19.4179,19.5828
2019-01-31,27.041,2.547052,86.3917,48.4582,22.1717,55.427600000000005,20.8797,20.2174
2019-02-28,27.8449,2.5506219999999997,88.60979999999999,50.1288,22.9865,57.023900000000005,21.8223,20.2467
2019-03-29,28.344,2.5894470000000003,88.79809999999999,51.332,23.5794,57.4127,22.4675,20.271900000000002
2019-04-30,29.458299999999998,2.599339,91.3689,53.4745,24.3373,59.2588,23.299400000000002,20.365
2019-05-31,27.520599999999998,2.6185449999999997,85.6189,50.6563,23.4546,55.8275,21.8452,20.0217
2019-06-28,29.417600000000004,2.687458,90.9797,54.1549,24.938000000000002,59.412,23.355,20.0372
2019-07-31,29.803800000000003,2.687635,90.82530000000001,54.768699999999995,25.1891,59.4102,23.7399,20.2232
2019-08-30,29.2646,2.7401139999999997,87.9767,54.2155,25.2059,57.9616,23.3732,19.976300000000002
2019-09-30,29.7674,2.7184980000000003,91.43959999999998,54.4604,25.0018,59.4055,23.7196,20.2412
2019-10-31,30.3756,2.747811,93.3276,56.096199999999996,25.311300000000003,60.937200000000004,24.5448,20.0731
2019-11-29,31.4098,2.7397289999999996,95.2266,58.0602,25.9702,62.4161,25.4982,20.229100000000003
2019-12-31,32.3078,2.762056,98.12389999999999,59.7725,26.609499999999997,64.156,26.4241,20.4237
2020-01-31,32.2552,2.804755,95.25370000000001,60.782799999999995,27.3098,63.2479,26.570500000000003,20.0731
2020-02-28,29.542199999999998,2.815281,86.0992,56.310900000000004,25.349800000000002,57.7108,24.5121,19.8272
2020-03-31,25.8459,2.6327640000000003,71.6652,50.6883,22.7595,48.814099999999996,22.3796,18.9549
2020-04-30,29.124299999999998,2.738236,77.94229999999999,57.1614,25.090700000000002,53.9007,24.8796,19.532
2020-05-29,30.4431,2.781665,80.1237,60.8778,26.534499999999998,56.8226,26.289299999999997,19.3633
2020-06-30,31.0029,2.834922,80.6807,63.633900000000004,27.7617,58.0237,26.7682,19.7255
2020-07-31,32.7112,2.9513830000000003,82.7335,68.001,29.6146,60.2728,28.0105,19.3028
2020-08-31,35.003099999999996,2.944702,86.5717,73.7788,31.901999999999997,63.6475,30.0198,19.4343
2020-09-30,33.63,2.9215730000000004,83.801,71.07600000000001,30.8746,62.005,29.2414,19.4086
2020-10-30,32.699600000000004,2.919039,81.4305,68.7507,29.7792,60.5191,28.1516,19.2184
2020-11-30,36.216300000000004,3.001232,93.6522,76.2277,32.7188,69.1969,31.1418,19.7822
2020-12-31,37.560700000000004,3.039205,96.9834,79.9936,34.129400000000004,72.0917,32.291199999999996,19.6068
2021-01-29,37.142399999999995,3.0113299999999996,96.0033,79.2115,34.41,71.4038,31.614099999999997,19.8112
2021-02-26,38.1115,2.968011,100.5167,79.53,34.1907,73.7629,31.997,20.0555
2021-03-31,39.728899999999996,2.9124939999999997,106.2591,80.1874,34.2757,76.19720000000001,33.2158,20.628899999999998
2021-04-30,41.8117,2.9519819999999997,109.60780000000001,85.2408,36.605199999999996,79.1735,34.9453,20.5105
2021-05-31,42.0411,2.9824149999999996,112.82950000000001,85.1068,36.2204,80.8401,35.480199999999996,20.4193
2021-06-30,42.975,2.980625,111.26370000000001,88.9012,36.6325,81.1821,36.7799,20.511999999999997
2021-07-30,43.952600000000004,3.016194,111.93979999999999,91.5167,37.2355,82.1194,38.0852,20.3646
2021-08-31,45.226800000000004,3.004812,113.7612,94.541,38.4196,83.8389,39.326100000000004,20.4425
2021-09-30,43.0754,2.956578,110.3309,89.6226,36.9938,80.7749,36.8029,20.6488
2021-10-29,46.0538,2.9569029999999996,115.3407,95.6493,39.7774,84.2608,39.288000000000004,21.0485
2021-11-30,45.67,2.9334350000000002,110.9702,94.9654,38.559,81.3761,39.0665,20.5385
2021-12-31,47.6618,2.9417,118.266,96.93469999999999,39.1264,85.07979999999999,40.5764,20.7832
2022-01-31,45.1555,2.8548020000000003,116.7735,87.9123,36.0998,80.6375,37.3236,20.796599999999998
2022-02-28,43.739399999999996,2.791463,114.8674,84.8336,35.3205,79.3378,35.9042,21.0535
2022-03-31,45.3041,2.71662,117.4957,87.586,36.8923,80.8283,37.1253,21.3797
2022-04-29,41.319300000000005,2.5607670000000002,111.64569999999999,77.1447,32.7081,75.0711,33.8333,21.413800000000002
2022-05-31,41.32149999999999,2.5746629999999997,113.9593,75.3996,32.6555,75.4984,33.4769,21.323600000000003
2022-06-30,37.8538,2.483607,103.8837,69.01310000000001,30.207399999999996,68.60300000000001,30.854899999999997,21.4203
2022-07-29,41.3029,2.547118,108.6296,76.9742,31.5301,73.4707,33.4771,21.616799999999998
2022-08-31,39.55,2.45345,105.288,72.9068,30.723499999999998,70.5773,31.515900000000002,21.9148
2022-09-30,35.8562,2.320125,96.35510000000001,65.5269,28.4697,63.8706,28.653000000000002,21.570300000000003
2022-10-31,38.7198,2.313414,105.6984,68.5288,31.305,68.42569999999999,30.4903,22.0211
2022-11-30,40.8011,2.437945,113.3416,73.08670000000001,32.9723,73.8752,33.0119,21.5112
2022-12-30,38.395,2.442721,110.555,68.6199,32.1656,71.6854,31.566100000000002,20.8882
2023-01-31,40.766,2.5342599999999997,115.71520000000001,75.2682,32.5114,77.1037,33.5144,21.011599999999998
2023-02-28,39.7015,2.454711,112.33239999999999,73.8639,31.461399999999998,75.0793,32.6583,21.1898
2023-03-31,41.09310000000001,2.524123,111.5676,78.9836,31.7376,76.07390000000001,34.893,20.9921
2023-04-28,41.694799999999994,2.553835,113.70100000000001,80.2493,32.6515,77.0779,35.6398,20.875999999999998
2023-05-31,41.7983,2.5062100000000003,108.48530000000001,82.17139999999999,31.0674,74.81819999999999,36.246700000000004,21.375999999999998
2023-06-30,44.5038,2.526202,114.95030000000001,87.20700000000001,33.0699,79.1942,38.2755,21.7255
2023-07-31,45.8896,2.5488370000000002,119.3664,89.75370000000001,33.8725,82.19049999999999,39.494099999999996,21.5173
2023-08-31,45.0766,2.523738,116.0698,87.9162,33.4392,79.5479,39.1134,21.620700000000003
2023-09-29,42.880500000000005,2.45518,112.7923,82.9374,32.0661,76.25880000000001,37.1625,21.9373
2023-10-31,41.938,2.427519,108.93799999999999,80.93,31.491799999999998,73.1759,36.5165,21.8345
2023-11-30,45.678000000000004,2.560998,116.9812,90.0038,34.4215,80.1182,39.8324,21.781100000000002
2023-12-29,47.698299999999996,2.668464,123.2833,94.0065,35.9459,84.9172,41.7905,21.3352
2024-01-31,48.4565,2.649806,123.6013,95.9981,37.9538,84.9025,42.9828,21.7086
2024-02-29,50.962700000000005,2.616106,126.5849,101.7462,41.382,87.5555,45.4642,21.9661
2024-03-29,52.5435,2.6448899999999997,132.5174,103.6302,43.175200000000004,90.7247,46.6268,22.3217
2024-04-30,50.356899999999996,2.5856619999999997,128.0135,99.4708,41.4176,87.2589,44.8292,22.771900000000002
2024-05-31,52.7751,2.632809,132.0764,105.1376,43.7617,90.21549999999999,47.558,22.791999999999998
2024-06-28,54.6048,2.639849,130.9228,110.2071,45.3355,89.79879999999999,49.273900000000005,22.9585
2024-07-31,55.223,2.702776,137.1728,109.1469,44.8034,92.92620000000001,49.0817,22.3488
2024-08-30,56.483999999999995,2.756983,141.058,111.8345,45.8895,95.665,50.915699999999994,22.2089
2024-09-30,57.62479999999999,2.80565,143.44989999999999,114.0281,46.6907,97.61200000000001,51.1443,22.2795
2024-10-31,57.0545,2.729293,140.35049999999998,111.9593,46.143100000000004,94.77860000000001,49.5995,22.5137
2024-11-29,60.3238,2.742034,145.7543,117.8986,48.043,98.74629999999999,51.0537,22.6833
2024-12-31,58.8163,2.687324,137.4212,118.3725,46.783699999999996,94.54520000000001,49.4974,22.9639
2025-01-31,60.4053,2.703173,143.6097,121.50389999999999,49.0295,98.5768,51.4212,22.9348
2025-02-28,59.545,2.745855,145.8646,118.0616,49.17229999999999,98.71430000000001,50.9886,22.6941
2025-03-31,56.118500000000004,2.7631580000000002,144.0369,109.1958,46.3687,96.1865,48.1158,22.624499999999998
2025-04-30,55.6906,2.825276,142.06879999999998,112.67290000000001,47.8988,97.735,48.4275,21.846999999999998
2025-05-30,59.116899999999994,2.82801,146.4142,122.4745,51.346199999999996,102.45020000000001,50.65560000000001,22.132800000000003
2025-06-30,62.049499999999995,2.893269,151.787,128.49370000000002,53.2171,105.93440000000001,52.540600000000005,21.979200000000002
2025-07-31,63.3939,2.8720350000000003,152.4248,131.16899999999998,52.795,106.14209999999999,52.4564,22.2781
2025-08-29,64.6026,2.9142759999999996,157.89430000000002,133.4335,53.7299,109.3988,53.7033,22.1763
